date,brand,campaign_name,channel,impressions,clicks,ctr,spend_usd,conversions,conversion_rate,revenue_usd,roas,cpa_usd,cpc_usd,cpm_usd
2026-01-11,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,329478,1147,0.003482,3723.77,11,0.009714,755.23,0.2028,338.52,3.25,11.3
2026-01-11,TechNova,TechNova — TikTok Q1,TikTok,222352,4771,0.021457,5942.1,83,0.017559,6969.56,1.1729,71.59,1.25,26.72
2026-01-12,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,15480,703,0.045454,14784.98,41,0.05943,4389.0,0.2969,360.61,21.03,955.1
2026-01-12,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),140693,2918,0.02074,14992.65,86,0.029473,8641.83,0.5764,174.33,5.14,106.56
2026-01-12,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,12796,110,0.0086,7797.59,1,0.013886,97.1,0.0125,7797.59,70.89,609.38
2026-01-12,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,242428,870,0.003589,4472.99,10,0.011775,717.93,0.1605,447.3,5.14,18.45
2026-01-12,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,39740,963,0.024234,7714.62,16,0.01684,1425.45,0.1848,482.16,8.01,194.13
2026-01-12,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,13916,552,0.039701,11719.82,36,0.066049,4541.6,0.3875,325.55,21.23,842.18
2026-01-12,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),243009,4419,0.018186,11182.02,136,0.030967,12925.67,1.1559,82.22,2.53,46.01
2026-01-12,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,119207,876,0.00735,6237.19,12,0.013904,1126.09,0.1805,519.77,7.12,52.32
2026-01-12,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,223377,852,0.003817,4859.29,9,0.01069,622.01,0.128,539.92,5.7,21.75
2026-01-12,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,65297,1567,0.024004,5513.25,30,0.019324,1869.48,0.3391,183.78,3.52,84.43
2026-01-12,TechNova,TechNova — Google Search Q1,Google Search,15778,765,0.04849,13748.87,43,0.05701,4450.23,0.3237,319.74,17.97,871.39
2026-01-12,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),71722,1383,0.01929,16349.62,39,0.028327,3188.28,0.195,419.22,11.82,227.96
2026-01-12,TechNova,TechNova — YouTube Video Q1,YouTube Video,150870,1368,0.009073,6922.14,23,0.016894,1807.94,0.2612,300.96,5.06,45.88
2026-01-12,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,145759,560,0.003845,5252.13,6,0.011466,346.54,0.066,875.36,9.38,36.03
2026-01-12,TechNova,TechNova — TikTok Q1,TikTok,80141,1550,0.019342,6567.39,25,0.016682,1985.17,0.3023,262.7,4.24,81.95
2026-01-13,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,46388,2347,0.050615,14646.41,149,0.063585,16595.16,1.1331,98.3,6.24,315.74
2026-01-13,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),190278,3272,0.017199,14458.62,104,0.031956,9778.77,0.6763,139.03,4.42,75.99
2026-01-13,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,95368,735,0.007709,7617.11,12,0.017477,1089.84,0.1431,634.76,10.36,79.87
2026-01-13,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,452697,1852,0.004092,4460.17,21,0.011485,1690.71,0.3791,212.39,2.41,9.85
2026-01-13,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,27000,567,0.021025,7331.73,10,0.018716,811.35,0.1107,733.17,12.93,271.55
2026-01-13,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,11574,588,0.050857,11923.28,44,0.076453,5478.1,0.4594,270.98,20.28,1030.18
2026-01-13,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),98841,1563,0.015815,11590.76,54,0.034638,4462.81,0.385,214.64,7.42,117.27
2026-01-13,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,63744,532,0.008349,6576.14,8,0.016104,743.95,0.1131,822.02,12.36,103.16
2026-01-13,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,56429,206,0.00366,3908.26,2,0.011502,165.28,0.0423,1954.13,18.97,69.26
2026-01-13,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,193218,4581,0.023712,6616.44,76,0.016685,6824.05,1.0314,87.06,1.44,34.24
2026-01-13,TechNova,TechNova — Google Search Q1,Google Search,22840,1061,0.046476,14634.47,61,0.05768,6513.92,0.4451,239.91,13.79,640.74
2026-01-13,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),44348,845,0.019057,16071.15,24,0.028455,2237.8,0.1392,669.63,19.02,362.39
2026-01-13,TechNova,TechNova — YouTube Video Q1,YouTube Video,79669,697,0.008756,7024.56,10,0.014467,843.4,0.1201,702.46,10.08,88.17
2026-01-13,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,358053,1663,0.004646,4964.08,18,0.010986,1146.43,0.2309,275.78,2.99,13.86
2026-01-13,TechNova,TechNova — TikTok Q1,TikTok,95953,2229,0.023238,6445.16,35,0.015998,2691.87,0.4177,184.15,2.89,67.17
2026-01-14,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,20626,1032,0.050079,15435.79,60,0.059003,6150.99,0.3985,257.26,14.96,748.37
2026-01-14,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),163374,3197,0.019573,16026.85,96,0.030273,8434.28,0.5263,166.95,5.01,98.1
2026-01-14,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,166618,1452,0.008715,8217.98,20,0.014383,1706.18,0.2076,410.9,5.66,49.32
2026-01-14,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,93876,434,0.004632,4791.46,3,0.009171,255.06,0.0532,1597.15,11.04,51.04
2026-01-14,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,73935,1695,0.022927,7378.51,34,0.020599,2868.28,0.3887,217.02,4.35,99.8
2026-01-14,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,35657,1746,0.048986,14039.59,129,0.073907,14336.89,1.0212,108.83,8.04,393.74
2026-01-14,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),84332,1790,0.021236,12816.35,62,0.03499,4945.26,0.3859,206.72,7.16,151.97
2026-01-14,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,191224,1423,0.007445,6825.04,22,0.015753,2112.46,0.3095,310.23,4.8,35.69
2026-01-14,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,374468,1447,0.003867,3686.5,16,0.011603,1369.92,0.3716,230.41,2.55,9.84
2026-01-14,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,157243,3947,0.025102,7285.37,80,0.020441,5728.44,0.7863,91.07,1.85,46.33
2026-01-14,TechNova,TechNova — Google Search Q1,Google Search,6860,326,0.047652,16480.12,20,0.06148,2095.22,0.1271,824.01,50.55,2402.35
2026-01-14,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),221240,3901,0.017636,13096.29,128,0.032958,10339.37,0.7895,102.31,3.36,59.19
2026-01-14,TechNova,TechNova — YouTube Video Q1,YouTube Video,115789,1036,0.008952,7084.4,15,0.014599,1297.25,0.1831,472.29,6.84,61.18
2026-01-14,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,336695,1275,0.003787,5578.97,11,0.008824,909.81,0.1631,507.18,4.38,16.57
2026-01-14,TechNova,TechNova — TikTok Q1,TikTok,272655,6227,0.022839,6422.86,130,0.020966,11234.13,1.7491,49.41,1.03,23.56
2026-01-15,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,21435,1074,0.050136,17240.7,69,0.065072,8471.75,0.4914,249.87,16.05,804.32
2026-01-15,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),272955,5803,0.021263,15573.77,194,0.033434,18384.52,1.1805,80.28,2.68,57.06
2026-01-15,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,154864,1177,0.007605,7323.05,16,0.013664,1243.49,0.1698,457.69,6.22,47.29
2026-01-15,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,189106,717,0.003796,4680.86,6,0.008898,349.67,0.0747,780.14,6.53,24.75
2026-01-15,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,144173,3158,0.021905,8597.38,61,0.019567,4187.12,0.487,140.94,2.72,59.63
2026-01-15,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,41656,1695,0.040698,14592.71,110,0.065387,15680.0,1.0745,132.66,8.61,350.31
2026-01-15,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),155618,2987,0.019198,14572.54,83,0.027853,9730.95,0.6678,175.57,4.88,93.64
2026-01-15,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,195068,1681,0.008622,5911.08,26,0.015972,2156.33,0.3648,227.35,3.52,30.3
2026-01-15,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,133509,504,0.00378,3939.43,4,0.009344,321.11,0.0815,984.86,7.82,29.51
2026-01-15,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,37334,966,0.025886,6139.53,20,0.020704,1811.92,0.2951,306.98,6.36,164.45
2026-01-15,TechNova,TechNova — Google Search Q1,Google Search,13228,594,0.044971,17227.09,42,0.072239,5606.17,0.3254,410.17,29.0,1302.32
2026-01-15,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),256249,4364,0.017031,13442.53,123,0.02838,12230.87,0.9099,109.29,3.08,52.46
2026-01-15,TechNova,TechNova — YouTube Video Q1,YouTube Video,123998,897,0.00724,7709.11,15,0.017224,1121.7,0.1455,513.94,8.59,62.17
2026-01-15,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,464091,2176,0.00469,4444.27,24,0.011435,1947.39,0.4382,185.18,2.04,9.58
2026-01-15,TechNova,TechNova — TikTok Q1,TikTok,179721,3572,0.01988,7849.29,64,0.018056,4698.88,0.5986,122.65,2.2,43.67
2026-01-16,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,38819,1803,0.046459,13918.89,105,0.058746,11566.91,0.831,132.56,7.72,358.56
2026-01-16,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),42709,878,0.020567,15824.66,27,0.030966,2630.87,0.1663,586.1,18.02,370.52
2026-01-16,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,172308,1359,0.007892,7707.92,22,0.016334,1867.16,0.2422,350.36,5.67,44.73
2026-01-16,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,460396,2073,0.004504,4650.54,22,0.010828,1815.15,0.3903,211.39,2.24,10.1
2026-01-16,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,225701,5651,0.025041,8326.41,111,0.019709,9225.71,1.108,75.01,1.47,36.89
2026-01-16,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,40182,1677,0.041753,13314.64,125,0.074868,17811.88,1.3378,106.52,7.94,331.36
2026-01-16,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),259697,4294,0.016535,11041.38,126,0.029477,13578.7,1.2298,87.63,2.57,42.52
2026-01-16,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,170989,1554,0.009094,5774.32,24,0.01554,1592.84,0.2758,240.6,3.72,33.77
2026-01-16,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,338660,1602,0.004732,4011.91,17,0.010746,1111.92,0.2772,235.99,2.5,11.85
2026-01-16,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,176966,4362,0.024651,6687.01,71,0.016413,6079.23,0.9091,94.18,1.53,37.79
2026-01-16,TechNova,TechNova — Google Search Q1,Google Search,49963,2213,0.04431,15185.7,154,0.069864,22404.12,1.4753,98.61,6.86,303.94
2026-01-16,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),291943,5738,0.019656,13211.29,154,0.026991,13919.12,1.0536,85.79,2.3,45.25
2026-01-16,TechNova,TechNova — YouTube Video Q1,YouTube Video,23565,199,0.008474,7968.39,2,0.014789,173.39,0.0218,3984.2,40.04,338.15
2026-01-16,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,457096,2158,0.004722,4318.61,25,0.011791,1989.64,0.4607,172.74,2.0,9.45
2026-01-16,TechNova,TechNova — TikTok Q1,TikTok,240144,4682,0.019498,6667.69,74,0.015939,5332.29,0.7997,90.1,1.42,27.77
2026-01-17,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,29584,1356,0.045861,12955.05,85,0.062764,12667.94,0.9778,152.41,9.55,437.91
2026-01-17,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),121149,2031,0.016765,11717.59,68,0.033827,7210.74,0.6154,172.32,5.77,96.72
2026-01-17,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,21229,185,0.008736,5489.58,3,0.01626,226.08,0.0412,1829.86,29.67,258.59
2026-01-17,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,97635,396,0.00406,4534.59,4,0.011738,280.75,0.0619,1133.65,11.45,46.44
2026-01-17,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,108684,2309,0.021247,6240.48,49,0.021355,3669.06,0.5879,127.36,2.7,57.42
2026-01-17,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,12701,541,0.042606,11485.46,31,0.057865,4087.55,0.3559,370.5,21.23,904.3
2026-01-17,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),216844,4011,0.018497,9866.0,142,0.035444,12217.12,1.2383,69.48,2.46,45.5
2026-01-17,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,130389,1168,0.008961,5703.48,20,0.017147,1830.59,0.321,285.17,4.88,43.74
2026-01-17,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,90256,321,0.003563,3553.35,3,0.011667,227.7,0.0641,1184.45,11.07,39.37
2026-01-17,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,128132,2584,0.020174,5592.42,42,0.01655,3505.48,0.6268,133.15,2.16,43.65
2026-01-17,TechNova,TechNova — Google Search Q1,Google Search,11605,539,0.0465,11732.42,31,0.058534,3980.11,0.3392,378.47,21.77,1010.98
2026-01-17,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),201365,3541,0.017586,11152.52,108,0.030661,8552.52,0.7669,103.26,3.15,55.38
2026-01-17,TechNova,TechNova — YouTube Video Q1,YouTube Video,69992,576,0.008238,5222.98,9,0.016006,683.73,0.1309,580.33,9.07,74.62
2026-01-17,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,361701,1624,0.004492,4227.97,14,0.008929,1007.32,0.2383,302.0,2.6,11.69
2026-01-17,TechNova,TechNova — TikTok Q1,TikTok,72639,1897,0.026118,5281.37,31,0.016647,2407.52,0.4559,170.37,2.78,72.71
2026-01-18,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,25440,1013,0.039848,12916.87,64,0.06397,8029.88,0.6217,201.83,12.75,507.74
2026-01-18,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),99601,1600,0.016071,10671.64,43,0.027208,4066.19,0.381,248.18,6.67,107.14
2026-01-18,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,99312,871,0.008778,5417.74,14,0.016977,1023.32,0.1889,386.98,6.22,54.55
2026-01-18,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,81801,353,0.004323,3654.16,3,0.011025,177.17,0.0485,1218.05,10.35,44.67
2026-01-18,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,29121,673,0.023123,6885.4,13,0.01986,1162.45,0.1688,529.65,10.23,236.44
2026-01-18,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,34621,1539,0.044469,11108.0,113,0.073857,11713.56,1.0545,98.3,7.22,320.85
2026-01-18,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),146084,2989,0.020467,11673.91,91,0.030701,9490.72,0.813,128.28,3.91,79.91
2026-01-18,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,125583,912,0.007263,5260.15,12,0.013519,895.85,0.1703,438.35,5.77,41.89
2026-01-18,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,372785,1417,0.003803,3123.85,16,0.011864,1086.92,0.3479,195.24,2.2,8.38
2026-01-18,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,203219,4862,0.023928,4721.12,90,0.018678,7163.06,1.5172,52.46,0.97,23.23
2026-01-18,TechNova,TechNova — Google Search Q1,Google Search,12878,691,0.053676,12978.01,53,0.077095,7000.0,0.5394,244.87,18.78,1007.77
2026-01-18,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),177385,2889,0.016289,11079.61,77,0.026761,6858.34,0.619,143.89,3.84,62.46
2026-01-18,TechNova,TechNova — YouTube Video Q1,YouTube Video,147471,1308,0.008872,6020.34,21,0.016707,1692.2,0.2811,286.68,4.6,40.82
2026-01-18,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,182866,870,0.00476,3871.47,7,0.00895,583.41,0.1507,553.07,4.45,21.17
2026-01-18,TechNova,TechNova — TikTok Q1,TikTok,120366,2934,0.024384,6232.32,54,0.018613,4832.78,0.7754,115.41,2.12,51.78
2026-01-19,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,24947,1089,0.043686,16803.16,75,0.069503,10908.6,0.6492,224.04,15.43,673.55
2026-01-19,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),202295,3938,0.019467,13697.98,131,0.033396,11040.15,0.806,104.56,3.48,67.71
2026-01-19,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,190106,1430,0.007524,7985.61,20,0.014378,1978.62,0.2478,399.28,5.58,42.01
2026-01-19,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,452047,1876,0.004152,4521.47,18,0.009616,1505.38,0.3329,251.19,2.41,10.0
2026-01-19,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,170788,3744,0.021923,7376.94,72,0.01925,4862.24,0.6591,102.46,1.97,43.19
2026-01-19,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,50590,2196,0.043423,12437.03,155,0.070809,17999.17,1.4472,80.24,5.66,245.84
2026-01-19,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),58935,1259,0.021368,13911.97,38,0.030781,3359.46,0.2415,366.1,11.05,236.06
2026-01-19,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,43963,368,0.008373,5606.03,5,0.014844,470.93,0.084,1121.21,15.23,127.52
2026-01-19,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,168471,725,0.004308,4196.86,8,0.01105,505.05,0.1203,524.61,5.79,24.91
2026-01-19,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,31492,771,0.024513,5787.55,15,0.019648,1158.63,0.2002,385.84,7.51,183.78
2026-01-19,TechNova,TechNova — Google Search Q1,Google Search,42923,2061,0.048019,16548.77,154,0.075101,16965.13,1.0252,107.46,8.03,385.55
2026-01-19,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),99394,1614,0.01624,13253.64,50,0.031505,5805.24,0.438,265.07,8.21,133.34
2026-01-19,TechNova,TechNova — YouTube Video Q1,YouTube Video,34543,283,0.008204,6463.52,4,0.017638,308.46,0.0477,1615.88,22.84,187.12
2026-01-19,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,71486,266,0.003723,5010.85,3,0.011923,259.14,0.0517,1670.28,18.84,70.1
2026-01-19,TechNova,TechNova — TikTok Q1,TikTok,298096,7108,0.023845,6386.11,147,0.020795,11263.28,1.7637,43.44,0.9,21.42
2026-01-20,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,28150,1386,0.04927,15070.18,83,0.060448,8432.72,0.5596,181.57,10.87,535.35
2026-01-20,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),226589,3872,0.01709,14135.68,127,0.032908,14944.76,1.0572,111.3,3.65,62.38
2026-01-20,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,143677,1178,0.008201,6586.28,20,0.017368,1452.87,0.2206,329.31,5.59,45.84
2026-01-20,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,445389,2105,0.004727,5288.94,23,0.011,1676.84,0.317,229.95,2.51,11.87
2026-01-20,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,274535,6431,0.023425,7765.16,103,0.016124,9443.32,1.2161,75.39,1.21,28.28
2026-01-20,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,36956,1586,0.042919,13588.17,112,0.071006,13418.9,0.9875,121.32,8.57,367.69
2026-01-20,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),51974,1021,0.019657,13440.47,36,0.035968,2921.59,0.2174,373.35,13.16,258.6
2026-01-20,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,91040,843,0.009269,7348.84,14,0.016965,1199.13,0.1632,524.92,8.72,80.72
2026-01-20,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,464346,1880,0.004051,4592.29,18,0.009886,1401.87,0.3053,255.13,2.44,9.89
2026-01-20,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,243406,6082,0.024989,7022.27,111,0.018406,9784.03,1.3933,63.26,1.15,28.85
2026-01-20,TechNova,TechNova — Google Search Q1,Google Search,30761,1229,0.039964,13290.94,78,0.064209,9238.33,0.6951,170.4,10.81,432.07
2026-01-20,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),223899,4061,0.018141,14532.78,125,0.030799,11082.13,0.7626,116.26,3.58,64.91
2026-01-20,TechNova,TechNova — YouTube Video Q1,YouTube Video,55451,403,0.007274,7214.82,6,0.016126,534.17,0.074,1202.47,17.9,130.11
